08:15:33.23  ,1:  59168,    488
08:15:33.68  ,2:  13008,  65523
08:15:33.68  ,1:  59152,    448
08:15:33.89  ,2:  13040,  65501
08:15:33.89  ,1:  59128,    428
08:15:34.07  ,2:  12952,  65528
08:15:34.10  ,1:  59104,    460
08:15:34.28  ,2:  13084,  65521
08:15:34.29  ,1:  59116,    228
08:15:34.49  ,2:  13112,    199
08:15:34.49  ,1:  63720,   2696
08:15:34.70  ,2:  13944,  63995
08:15:34.71  ,1:  64440,   1024
08:15:34.91  ,2:  15960,   2406
08:15:34.92  ,1:  60532,    552
08:15:35.09  ,2:  13380,   2643
08:15:35.09  ,1:  40160,  62592
08:15:35.30  ,2:  32767,  19181
08:15:35.31  ,1:  59724,  65244
08:15:35.51  ,2:  12648,  65125
08:15:35.51  ,1:  59228,    592
08:15:35.72  ,2:  13188,  65034
08:15:35.73  ,1:  60416,  64832
08:15:35.90  ,2:  13404,  63964
08:15:35.90  ,1:  47508,   9596
08:15:36.11  ,2:  17048,  51788
08:15:36.12  ,1:  53700,   5684
08:15:36.32  ,2:  13492,  14271
08:15:36.32  ,1:  49112,   1940
08:15:36.53  ,2:  15820,  12495
08:15:36.54  ,1:  46248,   3004
08:15:36.71  ,2:   3572,   7155
08:15:36.74  ,1:  61196,  65000
08:15:36.92  ,2:  12680,    582
08:15:36.93  ,1:  59088,    504
08:15:37.13  ,2:  13056,    176
08:15:37.14  ,1:  59196,    476
08:15:37.34  ,2:  13084,  64749
08:15:37.34  ,1:  60452,   1304
08:15:37.52  ,2:  13344,  63325
08:15:37.55  ,1:  65100,   2488
08:15:37.73  ,2:  11708,   2080
08:15:37.74  ,1:  49964,   2064
08:15:37.94  ,2:  13448,   4905
08:15:37.94  ,1:  57104,    504
08:15:38.15  ,2:  11384,    999
08:15:38.15  ,1:  59864,   4368
08:15:38.36  ,2:  15508,  55242
08:15:38.37  ,1:  58448,   3212
08:15:38.54  ,2:  13372,  65450
08:15:38.55  ,1:  59584,    860
08:15:38.75  ,2:  12764,  63923
08:15:38.75  ,1:  60832,   1036
08:15:38.96  ,2:  12844,  63929
08:15:38.97  ,1:  34604,  12348
08:15:39.17  ,2:  24060,  46635
08:15:39.18  ,1:  54496,   1320
08:15:39.35  ,2:  10748,  14191
08:15:39.36  ,1:  49620,   1184
08:15:39.56  ,2:   6464,   3165
08:15:39.56  ,1:  32768,   4480
08:15:39.77  ,2:  26872,  64615
08:15:39.77  ,1:  59196,   1036
08:15:39.98  ,2:  12964,      3
08:15:39.98  ,1:  58556,  65412
08:15:40.16  ,2:  12472,  64847
08:15:40.19  ,1:  40132,   7228
08:15:40.37  ,2:  22812,  57383
08:15:40.38  ,1:  60152,   6288
08:15:40.58  ,2:   6708,   8175
08:15:40.59  ,1:  43368,   6972
08:15:40.79  ,2:  15196,  13408
08:15:40.79  ,1:  44496,  60960
08:15:41.00  ,2:  25688,  58408
08:15:41.01  ,1:  58468,    332
08:15:41.18  ,2:  13104,  65511
08:15:41.19  ,1:  59868,    860
08:15:41.39  ,2:  13608,  63625
08:15:41.39  ,1:  59980,   3424
08:15:41.60  ,2:  15768,  59681
08:15:41.61  ,1:  58708,  13328
08:15:41.81  ,2:   9816,    409
08:15:41.82  ,1:  42492,   9820
08:15:41.99  ,2:  15384,  16954
08:15:42.00  ,1:  45860,  62652
08:15:42.20  ,2:  65112,  64983
08:15:42.20  ,1:  32768,    708
08:15:42.41  ,2:  14956,  63584
08:15:42.42  ,1:  59828,   1792
08:15:42.62  ,2:  12824,  65501
08:15:42.63  ,1:  60628,  65176
08:15:42.80  ,2:  13716,  62229
08:15:42.80  ,1:  47088,  13208
08:15:43.01  ,2:  19564,  38684
08:15:43.02  ,1:  55012,  56328
08:15:43.22  ,2:  13788,  12393
08:15:43.23  ,1:  39476,  64008
08:15:43.43  ,2:   9016,  14156
08:15:43.44  ,1:  32768,  10520
08:15:43.61  ,2:  12140,  64185
08:15:43.64  ,1:  59196,   1244
08:15:43.82  ,2:  12840,     68
08:15:43.83  ,1:  58504,    732
08:15:44.03  ,2:  13064,  62773
08:15:44.03  ,1:  58516,   2500
08:15:44.24  ,2:   9236,  58083
08:15:44.27  ,1:  56416,   9104
08:15:44.45  ,2:  11232,   2953
08:15:44.46  ,1:  44112,   3608
08:15:44.63  ,2:  13820,   5432
08:15:44.64  ,1:  44916,    932
08:15:44.84  ,2:  63896,   3891
08:15:44.85  ,1:  58544,   1776
08:15:45.05  ,2:  13552,  63989
08:15:45.06  ,1:  59584,    532
08:15:45.26  ,2:  13200,  65286
08:15:45.27  ,1:  60000,  65220
08:15:45.44  ,2:  13672,    315
08:15:45.45  ,1:  51272,   7648
08:15:45.65  ,2:  32767,  48018
08:15:45.66  ,1:  49568,   6088
08:15:45.86  ,2:  11056,  20483
08:15:45.87  ,1:  48456,  64296
08:15:46.07  ,2:  11204,   1217
08:15:46.08  ,1:  44440,  53788
08:15:46.25  ,2:  24608,  62686
08:15:46.28  ,1:  59208,    816
08:15:46.46  ,2:  12644,  64747
08:15:46.47  ,1:  59508,    472
08:15:46.67  ,2:  13172,  63030
08:15:46.68  ,1:  58296,   3028
08:15:46.88  ,2:  11484,  53629
08:15:46.88  ,1:  56388,   7600
08:15:47.09  ,2:  12724,   9173
08:15:47.10  ,1:  41748,  65084
08:15:47.27  ,2:  21756,   3601
08:15:47.28  ,1:  51456,  58652
08:15:47.48  ,2:  11320,   8057
08:15:47.49  ,1:  59012,    820
08:15:47.69  ,2:  12944,  65302
08:15:47.69  ,1:  59892,   1044
08:15:47.90  ,2:  13076,  64091
08:15:47.91  ,1:  57916,   4124
08:15:48.08  ,2:  14908,  62175
08:15:48.09  ,1:  61028,   8272
08:15:48.29  ,2:  10724,  62355
08:15:48.30  ,1:  45600,   3568
08:15:48.50  ,2:  16752,   6279
08:15:48.51  ,1:  52332,  61964
