10:59:14.24  ,2:  16676,    625
10:59:14.25  ,1:  58428,  63904
10:59:14.42  ,2:  12248,  65512
10:59:14.43  ,1:  58080,  65324
10:59:14.63  ,2:  11608,  65210
10:59:14.64  ,1:  58304,  64536
10:59:14.84  ,2:  12548,  65442
10:59:14.85  ,1:  59176,   1960
10:59:15.05  ,2:  12184,   3961
10:59:15.06  ,1:  62404,   4960
10:59:15.23  ,2:  11128,  52661
10:59:15.26  ,1:  49456,   1056
10:59:15.45  ,2:  13968,   3097
10:59:15.45  ,1:  53896,  63612
10:59:15.66  ,2:  10052,  65190
10:59:15.66  ,1:  55828,   3896
10:59:15.86  ,2:   2112,  64664
10:59:15.87  ,1:  55456,   1892
10:59:16.07  ,2:  15564,  65061
10:59:16.08  ,1:  58768,  64316
10:59:16.25  ,2:  13036,    117
10:59:16.26  ,1:  58700,  64828
10:59:16.46  ,2:  13032,  64816
10:59:16.47  ,1:  58832,  64120
10:59:16.67  ,2:  12916,  65208
10:59:16.68  ,1:  55508,   2004
10:59:16.88  ,2:  11552,   1451
10:59:16.89  ,1:  62048,   1060
10:59:17.06  ,2:  10800,  59927
10:59:17.07  ,1:  49932,   1604
10:59:17.27  ,2:  12536,   4872
10:59:17.28  ,1:  55328,    232
10:59:17.48  ,2:   9384,  61613
10:59:17.49  ,1:  53296,   2152
10:59:17.69  ,2:   3208,  62735
10:59:17.69  ,1:  56324,   1736
10:59:17.87  ,2:  14876,  64528
10:59:17.90  ,1:  59080,  65116
10:59:18.08  ,2:  12632,  65369
10:59:18.09  ,1:  58412,    148
10:59:18.29  ,2:  13164,  65307
10:59:18.30  ,1:  58292,    564
10:59:18.50  ,2:  12088,  64622
10:59:18.51  ,1:  56676,   2368
10:59:18.68  ,2:  10432,    836
10:59:18.71  ,1:  61324,   2092
10:59:18.89  ,2:  11084,  54923
10:59:18.90  ,1:  45996,     48
10:59:19.10  ,2:  14452,   3619
10:59:19.11  ,1:  52996,  64484
10:59:19.31  ,2:  11552,  65061
10:59:19.32  ,1:   6020,  63516
10:59:19.52  ,2:  18404,  63100
10:59:19.53  ,1:  57148,  64684
10:59:19.71  ,2:  14328,  64544
10:59:19.71  ,1:  58980,   2012
10:59:19.91  ,2:  12696,  65144
10:59:19.92  ,1:  59652,  64304
10:59:20.12  ,2:  13328,  65013
10:59:20.13  ,1:  57508,  64896
10:59:20.33  ,2:  12644,    274
10:59:20.34  ,1:  46068,   2800
10:59:20.51  ,2:  11312,   1077
10:59:20.54  ,1:  54028,   6036
10:59:20.72  ,2:   9724,   1327
10:59:20.73  ,1:  52116,     72
10:59:20.93  ,2:  13280,   4944
10:59:20.94  ,1:  55720,  64128
10:59:21.14  ,2:   7100,  63308
10:59:21.15  ,1:  56284,  59780
10:59:21.32  ,2:  15268,  65188
10:59:21.35  ,1:  57768,  64796
10:59:21.53  ,2:  12864,  64754
10:59:21.54  ,1:  58816,    972
10:59:21.74  ,2:  12192,    111
10:59:21.75  ,1:  57976,     80
10:59:21.95  ,2:  12340,  64895
10:59:21.96  ,1:  58508,  64464
10:59:22.16  ,2:  12808,   1497
10:59:22.17  ,1:  43488,   1632
10:59:22.34  ,2:  13848,  63281
10:59:22.35  ,1:  55832,   4308
10:59:22.55  ,2:   8176,   6272
10:59:22.56  ,1:  50012,  65252
10:59:22.76  ,2:  12464,   4000
10:59:22.77  ,1:  53316,  65272
10:59:22.97  ,2:   5716,  63999
10:59:22.98  ,1:  58076,   1944
10:59:23.15  ,2:  12528,  65288
10:59:23.18  ,1:  57468,  64528
10:59:23.36  ,2:  12932,      1
10:59:23.37  ,1:  58096,    176
10:59:23.57  ,2:  11960,  65522
10:59:23.58  ,1:  58196,    244
10:59:23.78  ,2:  12656,  65090
10:59:23.79  ,1:  57380,    576
10:59:23.96  ,2:  12276,   4624
10:59:23.99  ,1:  62808,   2684
10:59:24.17  ,2:  13476,  50158
10:59:24.18  ,1:  48308,     60
10:59:24.38  ,2:  14972,   2977
10:59:24.39  ,1:  52096,  64784
10:59:24.59  ,2:  10740,  63432
10:59:24.60  ,1:  10468,  57852
10:59:24.80  ,2:  22056,  58149
10:59:24.81  ,1:  58040,  63968
10:59:24.98  ,2:  13820,  64948
10:59:24.99  ,1:  58492,  65316
10:59:25.19  ,2:  12908,    271
10:59:25.20  ,1:  57940,      0
10:59:25.40  ,2:  12340,  65415
10:59:25.41  ,1:  57120,  63756
10:59:25.61  ,2:  13272,    175
10:59:25.62  ,1:  51880,   1764
10:59:25.79  ,2:  10252,   1553
10:59:25.82  ,1:  55860,   2844
10:59:26.00  ,2:  13200,  58941
10:59:26.01  ,1:  49364,   2660
10:59:26.21  ,2:  13372,   5185
10:59:26.22  ,1:  55048,    564
10:59:26.42  ,2:   7080,  60305
10:59:26.43  ,1:  51796,  59804
10:59:26.60  ,2:  20756,   2410
10:59:26.63  ,1:  58848,  65316
10:59:26.81  ,2:  12720,  65168
10:59:26.82  ,1:  58512,  64348
10:59:27.02  ,2:  13104,  65342
10:59:27.03  ,1:  59212,  65308
10:59:27.23  ,2:  12752,  64813
10:59:27.24  ,1:  59504,  64576
10:59:27.44  ,2:  12516,    410
10:59:27.45  ,1:  37784,   2600
10:59:27.62  ,2:  14256,   2489
10:59:27.63  ,1:  56404,   4972
10:59:27.83  ,2:   9492,   3550
10:59:27.84  ,1:  51256,    532
10:59:28.04  ,2:  10344,   4803
10:59:28.05  ,1:  56024,  63632
10:59:28.25  ,2:   9360,  63544
10:59:28.26  ,1:  55504,  62600
10:59:28.43  ,2:  14980,  64328
10:59:28.46  ,1:  59588,  64624
10:59:28.64  ,2:  12512,  65246
10:59:28.65  ,1:  58300,  65336
10:59:28.85  ,2:  12348,  65481
10:59:28.86  ,1:  58168,     92
10:59:29.06  ,2:  12708,  65184
10:59:29.07  ,1:  57728,  64740
10:59:29.24  ,2:  12080,   1204
10:59:29.27  ,1:  42644,   1940
10:59:29.45  ,2:  13952,  64373
10:59:29.46  ,1:  55240,    600
10:59:29.66  ,2:  11592,   8421
10:59:29.67  ,1:  52140,  63340
10:59:29.87  ,2:  11496,   4710
10:59:29.88  ,1:  57012,  64668
10:59:30.08  ,2:   6488,  65274
10:59:30.09  ,1:  52656,  65084
10:59:30.26  ,2:  16404,    255
10:59:30.27  ,1:  57920,  65388
10:59:30.47  ,2:  13444,     16
10:59:30.48  ,1:  58032,  64264
10:59:30.68  ,2:  13960,  65130
10:59:30.69  ,1:  58120,  65404
10:59:30.89  ,2:  12460,  64964
10:59:30.90  ,1:  57416,     40
10:59:31.07  ,2:  12032,   2759
10:59:31.08  ,1:  57960,  64572
10:59:31.28  ,2:  20272,  53785
10:59:31.29  ,1:  52452,  64076
10:59:31.49  ,2:   9304,   5547
10:59:31.50  ,1:  53904,    160
10:59:31.70  ,2:  12496,   2087
10:59:31.71  ,1:  52900,   1616
10:59:31.88  ,2:   1236,  63191
10:59:31.92  ,1:  53992,    584
10:59:32.09  ,2:  15272,  64238
10:59:32.10  ,1:  59196,  65448
10:59:32.30  ,2:  12936,    445
10:59:32.31  ,1:  58664,    260
10:59:32.51  ,2:  13064,  65327
10:59:32.52  ,1:  58072,     68
10:59:32.72  ,2:  12576,  65009
10:59:32.73  ,1:  57388,   1356
10:59:32.90  ,2:  11776,   4077
10:59:32.91  ,1:  62340,   2116
10:59:33.11  ,2:  17076,  48733
10:59:33.11  ,1:  51880,  64372
10:59:33.32  ,2:  13120,    710
10:59:33.33  ,1:  51248,  64652
10:59:33.53  ,2:  12568,  64104
10:59:33.54  ,1:  52848,  63424
10:59:33.71  ,2:  65208,   1415
10:59:33.72  ,1:  58480,  63428
10:59:33.92  ,2:  12956,  64694
10:59:33.93  ,1:  58744,  63968
10:59:34.13  ,2:  12960,  65505
10:59:34.14  ,1:  58664,  64548
