Timestamp,Value

11:50:42.45  ,2:  25984,   2323
11:50:42.45  ,1:  55760,  64936
11:50:42.66  ,2:  11540,    310
11:50:42.66  ,1:  57300,   1048
11:50:42.84  ,2:  11036,  63403
11:50:42.84  ,1:   1628,  10416
11:50:43.05  ,2:  24764,  64667
11:50:43.05  ,1:  38588,  65380
11:50:43.26  ,2:  17224,  15601
11:50:43.26  ,1:  11760,  11076
11:50:43.44  ,2:  64156,  57983
11:50:43.47  ,1:  56724,   2700
11:50:43.65  ,2:  10340,  65026
11:50:43.65  ,1:  56320,  65004
11:50:43.86  ,2:  11960,  64397
11:50:43.86  ,1:  32768,   2924
11:50:44.07  ,2:  27568,  55258
11:50:44.07  ,1:  53988,   2108
11:50:44.25  ,2:  10444,   1985
11:50:44.28  ,1:  32768,  56912
11:50:44.46  ,2:  51240,   9680
11:50:44.46  ,1:  55004,    404
11:50:44.67  ,2:  11756,  65517
11:50:44.67  ,1:  55556,  65460
11:50:44.88  ,2:  11096,  63447
11:50:44.88  ,1:  42392,  11420
11:50:45.09  ,2:  25260,  56033
11:50:45.09  ,1:  58928,  62048
11:50:45.27  ,2:  10188,  59229
11:50:45.27  ,1:  32768,  54588
11:50:45.48  ,2:  47552,  11551
11:50:45.48  ,1:  57784,  64544
11:50:45.69  ,2:  14528,  64512
11:50:45.69  ,1:  58436,  65072
11:50:45.90  ,2:  12528,  63098
11:50:45.90  ,1:  55284,  15596
11:50:46.08  ,2:  17440,   2429
11:50:46.11  ,1:  58236,    680
11:50:46.29  ,2:  13484,  65464
11:50:46.29  ,1:  32768,  54928
11:50:46.50  ,2:  45388,  13118
11:50:46.50  ,1:  56352,    452
11:50:46.71  ,2:  13316,  62980
11:50:46.71  ,1:  57216,  65408
11:50:46.89  ,2:  11640,  63314
11:50:46.92  ,1:  51576,  63272
11:50:47.10  ,2:   8736,  64584
11:50:47.10  ,1:  57792,   2500
11:50:47.31  ,2:  14036,   2454
11:50:47.31  ,1:  32768,  59224
11:50:47.52  ,2:  47032,  19093
11:50:47.52  ,1:  55396,  65048
11:50:47.73  ,2:  12680,  62759
11:50:47.76  ,1:  58576,   1732
11:50:47.91  ,2:  11284,  62489
11:50:47.91  ,1:  55096,  64984
11:50:48.12  ,2:   9268,  61746
11:50:48.12  ,1:  55716,   2920
11:50:48.33  ,2:  15304,   3711
11:50:48.33  ,1:  32768,  51828
11:50:48.54  ,2:  44640,  19543
11:50:48.54  ,1:  57592,    104
11:50:48.72  ,2:  12976,  64342
11:50:48.75  ,1:  56648,   2352
11:50:48.93  ,2:  13384,  63615
11:50:48.93  ,1:  59960,  15712
11:50:49.14  ,2:  18476,  58227
11:50:49.14  ,1:  60656,  63676
11:50:49.35  ,2:   8540,     70
11:50:49.35  ,1:  32768,  55900
11:50:49.53  ,2:  41848,   9952
11:50:49.56  ,1:  59088,   1032
11:50:49.74  ,2:  11556,  64194
11:50:49.74  ,1:  57612,  65296
11:50:49.95  ,2:  12944,  62636
11:50:49.95  ,1:  54616,  28708
11:50:50.16  ,2:  20700,   4316
11:50:50.16  ,1:  58668,  65404
11:50:50.37  ,2:  11216,    647
11:50:50.37  ,1:  32768,  54244
11:50:50.55  ,2:  41932,  14612
11:50:50.58  ,1:  59296,  64712
11:50:50.76  ,2:  13084,  64347
