Timestamp,Value

08:23:55.97  ,2:  12668,  65437
08:23:55.97  ,1:  58284,    752
08:23:56.15  ,2:  12660,  65479
08:23:56.16  ,1:  58100,    524
08:23:56.36  ,2:  12452,     62
08:23:56.37  ,1:  58128,   1036
08:23:56.57  ,2:  12572,     23
08:23:56.58  ,1:  59692,    176
08:23:56.78  ,2:  12716,  61486
08:23:56.79  ,1:    268,   1292
08:23:56.96  ,2:  16448,   7349
08:23:56.97  ,1:  56608,  63924
08:23:57.17  ,2:  14648,   9658
08:23:57.18  ,1:  32768,  60188
08:23:57.38  ,2:  31876,   2534
08:23:57.39  ,1:  58084,  63660
08:23:57.59  ,2:  12956,  65085
08:23:57.60  ,1:  57996,  64976
08:23:57.80  ,2:  12488,  65387
08:23:57.81  ,1:  58768,  64512
08:23:57.98  ,2:  12884,    404
08:23:57.99  ,1:   1904,   6320
08:23:58.19  ,2:  13304,  56734
08:23:58.20  ,1:  50952,  61600
08:23:58.40  ,2:  15916,   2143
08:23:58.41  ,1:  41320,    164
08:23:58.61  ,2:  60864,  18781
08:23:58.62  ,1:  53528,  63044
08:23:58.79  ,2:  12280,  58777
08:23:58.80  ,1:  58916,  64104
08:23:59.00  ,2:  12300,    584
08:23:59.01  ,1:  59500,  64452
08:23:59.21  ,2:  12748,  65491
08:23:59.22  ,1:  34800,   5736
08:23:59.42  ,2:  32767,  51553
08:23:59.43  ,1:  46872,  19268
08:23:59.60  ,2:   9236,  14993
08:23:59.61  ,1:  41056,  63504
08:23:59.81  ,2:  12988,  11423
08:23:59.82  ,1:  35224,  53452
08:24:00.02  ,2:  29980,    152
08:24:00.03  ,1:  57820,    724
08:24:00.23  ,2:  12332,    558
08:24:00.24  ,1:  59216,  60580
08:24:00.41  ,2:  13336,  62186
08:24:00.44  ,1:  33616,   6468
08:24:00.62  ,2:  32767,  54199
08:24:00.63  ,1:  52064,   2992
08:24:00.83  ,2:   8424,  21025
08:24:00.84  ,1:  32768,  58900
08:24:01.04  ,2:  54584,  15744
08:24:01.05  ,1:  64160,  64248
08:24:01.25  ,2:  18056,  61576
08:24:01.26  ,1:  58084,   1324
08:24:01.43  ,2:  12236,  65050
08:24:01.44  ,1:  58932,  64104
08:24:01.64  ,2:  13604,    229
08:24:01.65  ,1:  32768,  16696
08:24:01.85  ,2:  32767,   3588
08:24:01.86  ,1:  45388,  63740
08:24:02.06  ,2:  17760,  16416
08:24:02.07  ,1:  41852,  12664
08:24:02.24  ,2:  32768,   6936
08:24:02.25  ,1:  57236,  64160
08:24:02.45  ,2:  12888,  64015
08:24:02.46  ,1:  58592,    316
08:24:02.66  ,2:  12632,  64180
08:24:02.67  ,1:  60264,    856
08:24:02.87  ,2:  13384,  64821
08:24:02.88  ,1:  61128,  10596
08:24:03.05  ,2:   8776,  56772
08:24:03.08  ,1:  34244,  11468
08:24:03.26  ,2:  17392,  22179
08:24:03.27  ,1:  34296,  23908
08:24:03.47  ,2:  62528,  10386
08:24:03.48  ,1:  57592,    688
08:24:03.68  ,2:  12476,  64644
08:24:03.69  ,1:  57952,    488
08:24:03.89  ,2:  12968,  64747
08:24:03.90  ,1:  55584,  12196
08:24:04.07  ,2:  12084,  48569
08:24:04.08  ,1:  56984,   6552
08:24:04.28  ,2:   7612,  12230
08:24:04.29  ,1:  44016,  59928
08:24:04.49  ,2:  20384,  11497
08:24:04.50  ,1:  40000,  42048
