Timestamp,Value

11:30:02.31  ,2:   8456,   2314
11:30:02.32  ,1:  57532,  63816
11:30:02.52  ,2:  14600,    416
11:30:02.53  ,1:  58092,  65332
11:30:02.73  ,2:  12432,  64714
11:30:02.73  ,1:  56312,  63476
11:30:02.91  ,2:  10524,   5773
11:30:02.94  ,1:  43256,    356
11:30:03.12  ,2:  32767,  64093
11:30:03.12  ,1:  52288,  65420
11:30:03.33  ,2:  10388,   4628
11:30:03.34  ,1:  44680,  63048
11:30:03.54  ,2:  15020,   2590
11:30:03.54  ,1:  43960,  40340
11:30:03.75  ,2:  29068,  13504
11:30:03.76  ,1:  59332,  63932
11:30:03.93  ,2:  11544,    440
11:30:03.94  ,1:  59592,    380
11:30:04.14  ,2:  12268,  65115
11:30:04.15  ,1:  57620,  64300
11:30:04.35  ,2:   9992,   6315
11:30:04.35  ,1:  62844,   3272
11:30:04.56  ,2:  14172,  45473
11:30:04.56  ,1:  51152,  62500
11:30:04.74  ,2:   9864,   6766
11:30:04.75  ,1:  39240,  59076
11:30:04.95  ,2:  64280,   3780
11:30:04.95  ,1:  58876,   1488
11:30:05.16  ,2:  13968,   4912
11:30:05.17  ,1:  58672,  64760
11:30:05.37  ,2:  12932,  65476
11:30:05.38  ,1:  57924,  64840
11:30:05.55  ,2:  12468,  64455
11:30:05.58  ,1:  59288,  63372
11:30:05.76  ,2:  12384,   5400
11:30:05.76  ,1:    484,   3968
11:30:05.97  ,2:   7000,  50871
11:30:05.97  ,1:  47824,  63196
11:30:06.18  ,2:  14432,   5291
11:30:06.19  ,1:  34540,  58424
11:30:06.39  ,2:  51816,   3998
11:30:06.40  ,1:  55088,   1300
11:30:06.57  ,2:  17640,  62867
11:30:06.58  ,1:  58432,  65288
11:30:06.78  ,2:  12580,  65502
11:30:06.78  ,1:  57896,  63812
11:30:06.99  ,2:  13580,  64620
11:30:07.00  ,1:  50244,  63232
11:30:07.20  ,2:  15088,  11466
11:30:07.21  ,1:  60468,   4556
11:30:07.38  ,2:   8772,  52402
11:30:07.39  ,1:  44880,  63656
11:30:07.59  ,2:  20532,   2506
11:30:07.60  ,1:  41696,   8348
11:30:07.80  ,2:  59260,  55002
11:30:07.81  ,1:  55964,  60040
11:30:08.01  ,2:  14076,  64187
11:30:08.02  ,1:  59048,  62904
11:30:08.19  ,2:  13548,  64556
11:30:08.22  ,1:  59700,  63376
11:30:08.40  ,2:  13368,  64409
11:30:08.41  ,1:  41584,  62072
11:30:08.61  ,2:  20684,  10416
11:30:08.62  ,1:  55892,   1124
11:30:08.82  ,2:  10644,  61880
11:30:08.83  ,1:  44348,  63252
11:30:09.03  ,2:  19164,     40
11:30:09.03  ,1:  17232,   4440
11:30:09.21  ,2:  32767,  60576
11:30:09.21  ,1:  58892,  62356
11:30:09.42  ,2:  12984,  65296
11:30:09.43  ,1:  59272,  64684
11:30:09.63  ,2:  12568,  64969
11:30:09.64  ,1:  60004,  61988
11:30:09.84  ,2:  13908,    973
11:30:09.84  ,1:  47148,   2140
11:30:10.02  ,2:  20816,  58936
11:30:10.03  ,1:  52360,  62332
11:30:10.23  ,2:   7984,   4943
11:30:10.24  ,1:  44044,    424
11:30:10.44  ,2:  14148,   3536
11:30:10.44  ,1:  41900,  45796
11:30:10.65  ,2:  19416,  24615
11:30:10.66  ,1:  59972,  62012
11:30:10.83  ,2:  12900,  65266
11:30:10.86  ,1:  59344,  64512
11:30:11.04  ,2:  13008,  64670
11:30:11.05  ,1:  59464,  60204
11:30:11.25  ,2:  13124,   2804
11:30:11.26  ,1:  34100,   2440
11:30:11.46  ,2:  26700,  55691
11:30:11.47  ,1:  51092,  61904
11:30:11.67  ,2:  10268,   6068
11:30:11.68  ,1:  39752,  63224
11:30:11.85  ,2:   5008,   6458
11:30:11.86  ,1:  60924,   3040
11:30:12.06  ,2:  12028,   5607
11:30:12.07  ,1:  58700,  64764
11:30:12.27  ,2:  11912,  64761
11:30:12.28  ,1:  59276,  64896
11:30:12.48  ,2:  12468,  63605
11:30:12.49  ,1:  58248,  61716
11:30:12.66  ,2:  11324,   9957
11:30:12.67  ,1:    276,   3960
11:30:12.87  ,2:   8468,  56176
11:30:12.88  ,1:  49264,  59612
11:30:13.08  ,2:  13944,    108
11:30:13.08  ,1:  34436,  63292
11:30:13.29  ,2:  43748,    427
11:30:13.30  ,1:  57392,  63132
11:30:13.47  ,2:  17548,  63655
