10:22:02.23  ,1:    820,   -304

10:22:02.47  ,2:  13768,     18

10:22:02.68  ,1:    836,   -316

10:22:02.89  ,2:  13768,     16

10:22:03.10  ,1:    844,   -244

10:22:03.31  ,2:  13836,     13

10:22:03.52  ,1:    900,   -296

10:22:03.76  ,2:  13736,     13

10:22:03.97  ,1:    856,   -264

10:22:04.18  ,2:  13752,     14

10:22:04.39  ,1:    840,   -244

10:22:04.60  ,2:  13952,     -2

10:22:04.81  ,1:    980,   -284

10:22:05.02  ,2:  13696,     22

10:22:05.26  ,1:    852,   -228

10:22:05.47  ,2:  13752,     37

10:22:05.68  ,1:    808,   -204

10:22:05.89  ,2:  13576,     28

10:22:06.10  ,1:    764,   -272

10:22:06.31  ,2:  13804,     22

10:22:06.55  ,1:    836,   -292

10:22:06.76  ,2:  13784,     17

10:22:06.97  ,1:    992,    -96

10:22:07.18  ,2:  13812,     20

10:22:07.39  ,1:    840,   -232

10:22:07.60  ,2:  13844,     10

10:22:07.81  ,1:    820,   -392

10:22:08.05  ,2:  13728,     15

10:22:08.26  ,1:    860,   -188

10:22:08.47  ,2:  13924,     52

10:22:08.68  ,1:    908,   -240

10:22:08.89  ,2:  13784,     -2

10:22:09.10  ,1:    928,   -272

10:22:09.31  ,2:  13828,      4

10:22:09.55  ,1:    796,   -240

10:22:09.76  ,2:  13764,     33

10:22:09.97  ,1:    696,   -292

10:22:10.18  ,2:  13696,      0

10:22:10.39  ,1:    952,   -360

10:22:10.60  ,2:  13624,     -2

10:22:10.84  ,1:    724,   -204

10:22:11.05  ,2:  13788,    175

10:22:11.26  ,1:    740,   -224

10:22:11.47  ,2:  13604,      5

10:22:11.68  ,1:    680,   -320

10:22:11.89  ,2:  13828,     18

10:22:12.10  ,1:    756,   -284

10:22:12.34  ,2:  13648,     22

10:22:12.55  ,1:    764,   -180

10:22:12.76  ,2:  13744,     -2

10:22:12.97  ,1:    720,   -296

10:22:13.18  ,2:  13736,     15

10:22:13.39  ,1:    856,   -184

10:22:13.60  ,2:  13744,     15

10:22:13.84  ,1:    880,   -344

10:22:14.05  ,2:  13680,     28

10:22:14.26  ,1:   1352,   -428

10:22:14.47  ,2:  15544,   -337

10:22:14.68  ,1:   7332,  -5004

10:22:14.89  ,2:   8464,   1370

10:22:15.13  ,1:  -7120,  -1768

10:22:15.34  ,2:  12504,   1744

10:22:15.55  ,1:  -4728,   -484

10:22:15.76  ,2:  13184,     22

10:22:15.97  ,1:   6128,  -2868

10:22:16.18  ,2:  12424,     20

10:22:16.42  ,1:   6988,  -8156

10:22:16.63  ,2:   8440,   4298

10:22:16.84  ,1: -13424,  -1848

10:22:17.05  ,2:  13388,   1493

10:22:17.26  ,1:  -3432,  -1236

10:22:17.47  ,2:  14376,    351

10:22:17.71  ,1:  10584,  -2752

10:22:17.92  ,2:  12156,   3293

10:22:18.13  ,1:   1656,  -6704

10:22:18.34  ,2:  11208,   1049

10:22:18.55  ,1: -12240,   -816

10:22:18.76  ,2:  11344,   3393

10:22:19.00  ,1:    560,  -1036

10:22:19.21  ,2:  16764,   3075

10:22:19.42  ,1:  15236,  -5648

10:22:19.63  ,2:   7816,   2915

10:22:19.84  ,1:  -6560,  -6464

10:22:20.05  ,2:  11972,   5104

10:22:20.26  ,1:  -4812,     28

10:22:20.50  ,2:  13644,   1108

10:22:20.71  ,1:   9228,  -2292

10:22:20.95  ,2:  13356,    307

10:22:21.13  ,1:   3520,  -5152

10:22:21.34  ,2:   7536,    405

10:22:21.55  ,1: -10584,  -1492

10:22:21.76  ,2:  11472,   1891

10:22:22.00  ,1:   1500,   -388

10:22:22.21  ,2:  16328,   3554

10:22:22.42  ,1:  15628,  -4748

10:22:22.63  ,2:    924,   8019

10:22:22.84  ,1:  -2872,  -4500

10:22:23.05  ,2:  12200,   2124

10:22:23.29  ,1: -10096,  -1676

10:22:23.71  ,1:   5296,    252

10:22:23.92  ,2:  15104,   3731

10:22:24.13  ,1:  11976,  -4984

10:22:24.34  ,2:   1704,   6139

10:22:24.58  ,1:  -5820,  -4864

10:22:24.79  ,2:  11344,   2479

10:22:25.00  ,1:  -3296,  -2304

10:22:25.21  ,2:  14636,   1080

