Timestamp,Value

11:11:25.13  ,2:  16556,   7820
11:11:25.13  ,1:  49648,   9220
11:11:25.34  ,2:  59756,  63161
11:11:25.34  ,1:  53092,  62012
11:11:25.52  ,2:  14000,    141
11:11:25.52  ,1:  58036,  64500
11:11:25.73  ,2:  12584,  63958
11:11:25.73  ,1:  57684,  61208
11:11:25.94  ,2:  11716,   3490
11:11:25.94  ,1:  33424,   3928
11:11:26.15  ,2:  21240,  57688
11:11:26.15  ,1:  51472,  62680
11:11:26.33  ,2:  11640,  13706
11:11:26.37  ,1:  39616,  62568
11:11:26.54  ,2:  14452,   6811
11:11:26.54  ,1:  50488,  52972
11:11:26.75  ,2:  13940,   2923
11:11:26.75  ,1:  57184,  64096
11:11:26.96  ,2:  12320,    248
11:11:26.96  ,1:  57280,  63596
11:11:27.14  ,2:  11572,  64721
11:11:27.17  ,1:  42472,   5904
11:11:27.35  ,2:  22700,   2556
11:11:27.35  ,1:  52332,   1612
11:11:27.56  ,2:   8108,   1582
11:11:27.56  ,1:  42820,  64588
11:11:27.77  ,2:  16848,   6440
11:11:27.77  ,1:  32768,  34856
11:11:27.98  ,2:  16332,   8008
11:11:27.98  ,1:  58168,  60128
11:11:28.16  ,2:  12576,    762
11:11:28.16  ,1:  58772,  64152
11:11:28.37  ,2:  13220,  63972
11:11:28.37  ,1:  44116,    836
11:11:28.58  ,2:  15192,   3470
11:11:28.58  ,1:  51844,   7944
11:11:28.79  ,2:  13768,  53330
11:11:28.79  ,1:  46724,    460
11:11:28.97  ,2:  16512,   8855
11:11:29.00  ,1:  39672,  10924
11:11:29.18  ,2:  60132,  63240
11:11:29.18  ,1:  57248,  63260
11:11:29.39  ,2:  11932,  64869
11:11:29.39  ,1:  59084,  65084
11:11:29.60  ,2:  11956,  65342
11:11:29.60  ,1:  54812,  64084
11:11:29.78  ,2:  11736,  64764
11:11:29.81  ,1:  63820,   1804
11:11:29.99  ,2:  15760,  51231
11:11:29.99  ,1:  46220,  62008
11:11:30.20  ,2:  15240,   5529
11:11:30.20  ,1:  32768,  55880
11:11:30.41  ,2:  51500,   5426
11:11:30.41  ,1:  50092,    868
11:11:30.62  ,2:  19480,  62677
11:11:30.62  ,1:  58516,    432
11:11:30.80  ,2:  12448,  64902
11:11:30.80  ,1:  58624,  62780
11:11:31.01  ,2:  12904,  64109
11:11:31.01  ,1:  39940,  11240
11:11:31.22  ,2:  32767,  48225
11:11:31.22  ,1:  48532,  59884
11:11:31.43  ,2:  11808,  15799
11:11:31.43  ,1:  40064,    424
11:11:31.61  ,2:   9000,  10005
11:11:31.64  ,1:  61548,  60344
11:11:31.82  ,2:  10500,   3676
11:11:31.82  ,1:  56476,  65408
11:11:32.03  ,2:  11636,    195
11:11:32.03  ,1:  57496,  63816
11:11:32.24  ,2:  13108,  64399
11:11:32.24  ,1:  41404,   2052
11:11:32.42  ,2:  18708,  61622
11:11:32.45  ,1:  52920,    692
11:11:32.63  ,2:   9900,  14599
11:11:32.63  ,1:  47276,   1812
11:11:32.84  ,2:  13652,   7143
11:11:32.84  ,1:  55164,  55384
11:11:33.05  ,2:   2884,  12769
11:11:33.05  ,1:  56808,   1608
11:11:33.26  ,2:  11772,    275
11:11:33.26  ,1:  58020,  63132
11:11:33.44  ,2:  12064,  64126
11:11:33.44  ,1:  49832,   2348
11:11:33.65  ,2:  16800,  64802
11:11:33.65  ,1:  55604,   1956
