11:01:39.71  ,2:  13572,   6298
11:01:39.71  ,1:  57932,  64924
11:01:39.92  ,2:   9556,  63597
11:01:39.92  ,1:  11508,    380
11:01:40.10  ,2:  18140,  64624
11:01:40.10  ,1:  55564,   1168
11:01:40.31  ,2:  15908,  64175
11:01:40.31  ,1:  58452,  65432
11:01:40.52  ,2:  13120,    203
11:01:40.52  ,1:  58280,    684
11:01:40.73  ,2:  12612,  65401
11:01:40.73  ,1:  58084,  65048
11:01:40.91  ,2:  11912,  65157
11:01:40.94  ,1:  56760,   1592
11:01:41.12  ,2:  11568,   2872
11:01:41.12  ,1:  59452,   1720
11:01:41.33  ,2:  11708,  56556
11:01:41.33  ,1:  53780,  64672
11:01:41.54  ,2:  12932,   3795
11:01:41.55  ,1:  49356,  64176
11:01:41.75  ,2:  14944,  63637
11:01:41.75  ,1:  55964,  60992
11:01:41.93  ,2:  11156,  61466
11:01:41.93  ,1:  58008,    492
11:01:42.14  ,2:  12100,  65287
11:01:42.14  ,1:  57988,    892
11:01:42.35  ,2:  12444,  65223
11:01:42.35  ,1:  58160,     48
11:01:42.56  ,2:  12616,  64879
11:01:42.56  ,1:  57624,  65312
11:01:42.74  ,2:  12884,   1278
11:01:42.74  ,1:  41532,  63104
11:01:42.95  ,2:  15500,   1077
11:01:42.95  ,1:  54480,   3576
11:01:43.16  ,2:  10748,   6751
11:01:43.16  ,1:  54592,  64160
11:01:43.37  ,2:  12024,   1560
11:01:43.38  ,1:  55920,    648
11:01:43.55  ,2:   2796,  65340
11:01:43.58  ,1:  54032,   3524
11:01:43.76  ,2:  16232,    479
11:01:43.76  ,1:  58072,  65276
11:01:43.97  ,2:  12764,  65444
11:01:43.97  ,1:  58484,    892
11:01:44.18  ,2:  12480,  65102
11:01:44.18  ,1:  58468,    792
11:01:44.39  ,2:  13096,  64743
11:01:44.39  ,1:  54056,   1372
11:01:44.57  ,2:  11992,   1273
11:01:44.57  ,1:  62216,   3384
11:01:44.78  ,2:  11876,  63336
11:01:44.78  ,1:  53456,  64864
11:01:44.99  ,2:  15212,   6434
11:01:44.99  ,1:  55872,    556
11:01:45.20  ,2:  10984,  61952
11:01:45.21  ,1:  63376,  60848
11:01:45.38  ,2:   9384,  59259
11:01:45.38  ,1:  57872,  63940
11:01:45.59  ,2:  14708,  65248
11:01:45.59  ,1:  59180,    268
11:01:45.80  ,2:  13192,  65397
11:01:45.81  ,1:  58296,    728
11:01:46.01  ,2:  12980,  64759
11:01:46.01  ,1:  56704,  64624
11:01:46.19  ,2:  12084,    269
11:01:46.22  ,1:  47308,   2576
11:01:46.40  ,2:  12996,    430
11:01:46.41  ,1:  54736,   3424
11:01:46.61  ,2:  11532,  13055
11:01:46.61  ,1:  55316,  65064
11:01:46.82  ,2:  13572,    714
11:01:46.82  ,1:  57292,  64152
11:01:47.03  ,2:   9584,   1086
11:01:47.03  ,1:  44796,  65204
11:01:47.21  ,2:  19016,  63138
11:01:47.21  ,1:  57232,    680
11:01:47.42  ,2:  13804,  65519
11:01:47.42  ,1:  58324,  65464
11:01:47.63  ,2:  12596,  65363
11:01:47.63  ,1:  58724,    352
11:01:47.84  ,2:  12696,  65200
11:01:47.84  ,1:  57160,  64796
11:01:48.02  ,2:  12536,    230
11:01:48.02  ,1:  48768,   4228
11:01:48.23  ,2:  13000,  61373
11:01:48.23  ,1:  57492,   2184
11:01:48.44  ,2:  12500,   8000
11:01:48.44  ,1:  50084,   1284
11:01:48.65  ,2:  17580,   2340
11:01:48.65  ,1:  51956,  65356
11:01:48.83  ,2:   4368,    282
11:01:48.86  ,1:  53920,   3300
11:01:49.04  ,2:  17844,    611
11:01:49.04  ,1:  57348,    316
11:01:49.25  ,2:  12056,    109
11:01:49.25  ,1:  58724,    804
11:01:49.46  ,2:  13092,  65488
11:01:49.46  ,1:  58172,    428
11:01:49.67  ,2:  12472,     39
11:01:49.68  ,1:  58228,    484
11:01:49.85  ,2:  13012,   3789
11:01:49.85  ,1:  63808,   3412
11:01:50.06  ,2:  15348,  49693
11:01:50.06  ,1:  51972,   1160
11:01:50.27  ,2:  13600,   3878
11:01:50.28  ,1:  51372,   1584
11:01:50.48  ,2:  15660,   3251
11:01:50.49  ,1:  58288,    872
11:01:50.66  ,2:   2268,   2031
11:01:50.67  ,1:  57928,  64152
11:01:50.87  ,2:  14236,  64624
11:01:50.88  ,1:  58804,    160
11:01:51.08  ,2:  13356,  65073
11:01:51.09  ,1:  58548,    256
11:01:51.29  ,2:  13676,  65136
11:01:51.30  ,1:  58508,  64320
11:01:51.47  ,2:  12164,  64200
11:01:51.51  ,1:  44860,   4388
11:01:51.69  ,2:  13072,  61588
11:01:51.69  ,1:  54840,    928
11:01:51.90  ,2:  12448,  10493
11:01:51.90  ,1:  53640,   1636
11:01:52.11  ,2:  12804,   4869
11:01:52.11  ,1:  53776,   1004
11:01:52.29  ,2:   9836,  58596
11:01:52.32  ,1:  55408,  63096
11:01:52.50  ,2:  14072,    473
11:01:52.50  ,1:  58216,    832
11:01:52.71  ,2:  12144,  65107
11:01:52.71  ,1:  58988,    176
11:01:52.92  ,2:  13036,     41
11:01:52.92  ,1:  57464,    612
11:01:53.13  ,2:  12368,  65184
11:01:53.13  ,1:  57800,    660
11:01:53.31  ,2:  11872,   2917
11:01:53.31  ,1:   2128,   4644
11:01:53.52  ,2:  10568,  44146
11:01:53.52  ,1:  54692,   1916
11:01:53.73  ,2:  13268,   4865
11:01:53.73  ,1:  51868,  63368
11:01:53.94  ,2:  14772,  65125
11:01:53.94  ,1:  47960,   1580
11:01:54.12  ,2:  59932,    581
11:01:54.12  ,1:  55252,    544
11:01:54.33  ,2:  16732,  64408
11:01:54.33  ,1:  58276,    764
11:01:54.54  ,2:  12916,  64912
